231
273
357
273
294
210
189
441
294
210
189
399
420
315
189
357
189
462
462
273
231
252
189
189
189
210
294
483
189
252
357
336
462
210
273
126
252
252
168
189
378
294
189
189
336
231
378
357
189
231
399
231
399
231
147
420
273
189
315
252
189
189
273
399
378
147
252
231
294
399
168
357
294
189
315
378
273
420
315
210
399
357
189
294
294
252
336
315
273
420
399
273
315
315
294
336
420
441
294
315
357
273
294
231
189
168
336
189
294
315
399
210
294
294
315
210
189
252
252
336
147
273
252
294
315
147
504
105
189
189
273
231
399
210
252
420
294
189
294
273
357
294
357
210
294
315
378
189
504
231
189
294
210
189
315
378
336
357
357
252
336
252
210
231
210
231
210
273
231
252
252
252
336
294
210
294
336
336
399
252
168
273
231
294
189
273
168
252
189
336
210
357
231
189
273
315
294
315
399
210
378
252
231
357
210
189
252
231
357
273
231
189
294
399
336
315
357
189
147
210
420
252
399
273
357
252
336
357
189
231
210
210
231
273
189
294
210
273
210
210
336
336
315
315
252
231
315
168
357
168
189
399
336
273
252
336
357
273
315
189
336
336
189
252
189
336
336
315
210
315
336
399
231
189
252
294
294
210
252
252
231
294
168
294
357
231
315
336
231
189
441
273
294
315
294
210
252
210
273
357
357
294
336
189
189
273
252
252
273
399
273
273
357
189
147
210
231
210
231
399
210
189
252
273
315
189
231
399
378
315
357
252
189
336
252
210
378
189
315
252
189
210
252
189
315
273
231
273
189
273
231
252
315
189
294
189
273
252
231
315
315
273
231
336
231
357
399
378
231
252
231
189
294
378
315
420
399
420
252
357
252
252
294
231
294
168
315
252
210
399
147
210
252
336
231
315
210
252
273
273
294
294
336
252
252
399
336
252
294
189
399
462
420
294
189
357
168
252
378
357
336
315
231
378
189
189
231
105
378
357
210
189
357
399
189
273
231
294
315
252
399
315
252
378
252
210
168
189
483
336
420
252
315
252
189
231
378
63
294
336
189
378
126
357
189
147
378
252
378
399
189
294
336
126
189
189
315
399
231
315
273
231
294
378
357
273
210
273
231
189
399
357
273
84
252
273
273
252
252
252
294
315
378
420
399
294
210
168
273
294
252
252
147
189
294
210
231
273
231
210
294
231
252
252
378
189
189
210
231
294
189
294
252
294
378
231
294
294
399
315
294
231
273
252
210
294
399
231
189
189
252
399
357
315
210
378
231
378
252
210
273
105
189
294
252
315
420
336
315
294
231
189
315
462
294
210
357
189
189
231
378
357
252
252
378
252
168
336
504
252
189
273
273
210
273
357
294
168
315
189
210
294
315
399
273
336
168
189
252
294
273
420
294
189
294
294
231
168
336
294
273
252
210
168
357
105
231
252
399
210
231
189
273
294
189
399
378
315
273
315
252
210
336
189
231
147
336
294
357
336
231
315
210
210
273
147
315
378
252
294
357
189
273
378
252
189
252
336
273
252
378
210
210
189
399
378
231
273
210
210
168
357
294
210
231
315
378
210
357
378
336
336
210
210
231
252
189
231
168
420
231
210
336
231
378
231
210
189
147
525
294
231
294
210
315
252
357
294
252
273
336
210
252
336
294
420
210
294
231
294
252
231
378
357
189
189
189
273
189
210
336
336
252
378
525
399
231
210
336
189
210
252
315
399
294
378
399
378
210
210
378
210
189
273
231
210
399
273
189
231
147
273
210
147
252
357
378
315
189
252
420
357
231
294
252
378
294
315
252
210
210
273
336
231
357
231
399
189
273
294
336
294
399
294
189
315
273
168
294
399
189
336
189
252
210
294
210
420
294
294
273
231
231
315
315
231
315
294
294
399
294
378
231
231
378
189
210
231
231
357
357
189
315
189
210
252
189
273
210
231
189
399
294
420
294
189
210
231
357
252
252
231
399
210
252
357
420
189
210
252
168
336
336
210
315
210
231
210
210
294
189
252
189
252
399
252
294
168
210
336
210
168
357
315
189
210
294
294
210
252
357
189
378
231
189
273
231
357
231
315
189
168
189
273
315
189
357
273
336
336
252
399
378
252
189
357
336
336
399
315
252
210
210
399
357
231
210
378
189
210
378
336
210
189
189
273
273
294
168
189
189
336
315
294
336
252
189
252
294
273
147
273
126
315
315
294
189
231
189
357
357
231
252
210
210
441
168
252
357
399
336
357
420
399
273
252
252
231
210
168
273
210
252
189
231
420
294
252
189
231
